district,target,feature,correlation,abs_correlation
Colombo,asthma_cfr,male_population_1k,-0.8289881573684972,0.8289881573684972
Colombo,asthma_cfr,total_population_1k,-0.828839218636088,0.828839218636088
Colombo,asthma_cfr,female_population_1k,-0.8285720485294887,0.8285720485294887
Colombo,asthma_cfr,no2_ug_m3,-0.19229890929866564,0.19229890929866564
Colombo,asthma_cfr,bright_t31,0.1450833215609401,0.1450833215609401
Colombo,asthma_cfr,brightness,0.14217806237265082,0.14217806237265082
Colombo,asthma_cfr,tc_loss_ha,0.12176919357040195,0.12176919357040195
Colombo,asthma_cfr,frp_total,0.10187333493174851,0.10187333493174851
Colombo,asthma_cfr,frp_mean,0.09123767476078491,0.09123767476078491
Colombo,asthma_cfr,carbon_gross_emissions_yearly,0.057896450000614184,0.057896450000614184
Colombo,asthma_deaths,female_population_1k,-0.7915597099188986,0.7915597099188986
Colombo,asthma_deaths,total_population_1k,-0.7914554492229885,0.7914554492229885
Colombo,asthma_deaths,male_population_1k,-0.7912261950329534,0.7912261950329534
Colombo,asthma_deaths,carbon_gross_emissions_yearly,-0.27353802539221156,0.27353802539221156
Colombo,asthma_deaths,tc_loss_ha,-0.18936349061249874,0.18936349061249874
Colombo,asthma_deaths,no2_ug_m3,-0.16274033358389522,0.16274033358389522
Colombo,asthma_deaths,bright_t31,0.1474018782142211,0.1474018782142211
Colombo,asthma_deaths,brightness,0.14369336340755184,0.14369336340755184
Colombo,asthma_deaths,pm2.5_ug_m3,0.12026473545967721,0.12026473545967721
Colombo,asthma_deaths,frp_total,0.11972519908365954,0.11972519908365954
Colombo,asthma_live_discharges,carbon_gross_emissions_yearly,-0.5111864030340225,0.5111864030340225
Colombo,asthma_live_discharges,tc_loss_ha,-0.4488704029157315,0.4488704029157315
Colombo,asthma_live_discharges,male_population_1k,-0.2795263396735352,0.2795263396735352
Colombo,asthma_live_discharges,total_population_1k,-0.27792137437539244,0.27792137437539244
Colombo,asthma_live_discharges,female_population_1k,-0.2763273942147317,0.2763273942147317
Colombo,asthma_live_discharges,pm2.5_ug_m3,0.13286451609879976,0.13286451609879976
Colombo,asthma_live_discharges,vim_anomaly,-0.1270269790876235,0.1270269790876235
Colombo,asthma_live_discharges,vim,-0.10504087560766873,0.10504087560766873
Colombo,asthma_live_discharges,bright_t31,0.06645543033846826,0.06645543033846826
Colombo,asthma_live_discharges,brightness,0.06253920062842663,0.06253920062842663
Colombo,bronchitis_cfr,male_population_1k,0.21724888982131912,0.21724888982131912
Colombo,bronchitis_cfr,total_population_1k,0.21637029842816952,0.21637029842816952
Colombo,bronchitis_cfr,female_population_1k,0.21548818247320026,0.21548818247320026
Colombo,bronchitis_cfr,frp_mean,-0.15779999223528782,0.15779999223528782
Colombo,bronchitis_cfr,bright_t31,-0.12216674221025828,0.12216674221025828
Colombo,bronchitis_cfr,brightness,-0.12129498373953493,0.12129498373953493
Colombo,bronchitis_cfr,pm2.5_ug_m3,-0.06849270844638702,0.06849270844638702
Colombo,bronchitis_cfr,tc_loss_ha,-0.0661719278021138,0.0661719278021138
Colombo,bronchitis_cfr,frp_total,-0.05954235902693437,0.05954235902693437
Colombo,bronchitis_cfr,carbon_gross_emissions_yearly,-0.02757990911025151,0.02757990911025151
Colombo,bronchitis_deaths,tc_loss_ha,-0.49319452232758476,0.49319452232758476
Colombo,bronchitis_deaths,carbon_gross_emissions_yearly,-0.4840184921728782,0.4840184921728782
Colombo,bronchitis_deaths,frp_mean,-0.15119225328447694,0.15119225328447694
Colombo,bronchitis_deaths,female_population_1k,0.12681406760894903,0.12681406760894903
Colombo,bronchitis_deaths,total_population_1k,0.12511439296059865,0.12511439296059865
Colombo,bronchitis_deaths,male_population_1k,0.12333831199889483,0.12333831199889483
Colombo,bronchitis_deaths,brightness,-0.10926955972603213,0.10926955972603213
Colombo,bronchitis_deaths,bright_t31,-0.10722376148828226,0.10722376148828226
Colombo,bronchitis_deaths,frp_total,-0.06570853975754283,0.06570853975754283
Colombo,bronchitis_deaths,vim_anomaly,-0.04788139941416504,0.04788139941416504
Colombo,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.5445613213095457,0.5445613213095457
Colombo,bronchitis_live_discharges,tc_loss_ha,-0.5122767124321365,0.5122767124321365
Colombo,bronchitis_live_discharges,male_population_1k,-0.08132689071057511,0.08132689071057511
Colombo,bronchitis_live_discharges,vim_anomaly,-0.07741657012617567,0.07741657012617567
Colombo,bronchitis_live_discharges,total_population_1k,-0.07654679605432167,0.07654679605432167
Colombo,bronchitis_live_discharges,female_population_1k,-0.07191096868845293,0.07191096868845293
Colombo,bronchitis_live_discharges,vim,-0.06403401620585832,0.06403401620585832
Colombo,bronchitis_live_discharges,pm2.5_ug_m3,0.06354593705540977,0.06354593705540977
Colombo,bronchitis_live_discharges,frp_total,-0.03838870604429039,0.03838870604429039
Colombo,bronchitis_live_discharges,no2_ug_m3,0.0296150465377374,0.0296150465377374
